date,open,close,high,low,volume,code
2016-10-21,20.836,21.428,21.466,20.769,938355.0,000651
2016-10-24,21.466,21.533,21.934,21.466,785041.0,000651
2016-10-25,21.59,21.991,22.154,21.562,739048.0,000651
2016-10-26,21.982,21.609,21.982,21.485,613167.0,000651
2016-10-27,21.686,21.409,21.734,21.342,322042.0,000651
2016-10-28,21.457,21.39,21.839,21.333,569624.0,000651
2016-11-17,21.008,21.81,22.488,21.008,2028741.0,000651
2016-11-18,21.676,21.504,21.791,21.189,788226.0,000651
2016-11-21,21.466,21.772,22.631,21.39,2003663.0,000651
2016-11-22,21.762,22.182,22.708,21.638,2269031.0,000651
2016-11-23,22.727,24.398,24.398,22.679,3311219.0,000651
2016-11-24,24.188,25.19,25.782,23.796,3219035.0,000651
2016-11-25,25.238,26.002,26.069,24.121,3143575.0,000651
2016-11-28,26.002,27.186,28.065,25.878,4252529.0,000651
2016-12-01,28.647,29.21,29.908,28.532,4745257.0,000651
2016-12-02,28.647,27.463,28.79,27.339,3192136.0,000651
2016-12-05,25.458,24.713,25.782,24.713,3619485.0,000651
2016-12-06,24.57,25.143,26.059,24.255,3130854.0,000651
2016-12-07,24.837,25.009,25.257,24.541,1688211.0,000651
2016-12-08,24.99,25.057,25.553,24.722,1566255.0,000651
2016-12-09,25.057,25.773,25.945,24.98,2284576.0,000651
2016-12-12,25.028,24.197,25.104,23.911,2369454.0,000651
2016-12-13,24.331,24.388,24.732,23.615,1455175.0,000651
2016-12-14,24.541,24.159,24.703,23.968,1296191.0,000651
2016-12-15,24.169,23.634,24.398,23.395,1581572.0,000651
