date,open,close,high,low,volume,code
2016-03-22,2.762,2.736,2.77,2.736,1206303.0,601288
2016-03-23,2.736,2.736,2.753,2.727,924696.0,601288
2016-03-24,2.736,2.719,2.736,2.71,809723.0,601288
2016-03-25,2.719,2.719,2.736,2.71,562644.0,601288
2016-03-28,2.719,2.71,2.736,2.71,855934.0,601288
2016-03-29,2.719,2.71,2.727,2.702,1073904.0,601288
2016-03-30,2.719,2.753,2.762,2.71,1251288.0,601288
2016-03-31,2.753,2.753,2.762,2.736,820844.0,601288
2016-04-01,2.745,2.753,2.762,2.719,1155405.0,601288
2016-04-05,2.736,2.762,2.77,2.727,1542619.0,601288
2016-04-06,2.745,2.736,2.753,2.736,805776.0,601288
2016-04-07,2.745,2.719,2.745,2.71,852654.0,601288
2016-04-08,2.71,2.719,2.727,2.702,777714.0,601288
2016-04-11,2.71,2.727,2.745,2.71,986950.0,601288
2016-04-12,2.727,2.719,2.736,2.71,617992.0,601288
2016-04-13,2.719,2.745,2.762,2.719,1908483.0,601288
2016-04-14,2.753,2.745,2.762,2.736,747041.0,601288
2016-04-15,2.745,2.736,2.753,2.727,728665.0,601288
2016-04-18,2.727,2.719,2.736,2.71,774496.0,601288
2016-04-19,2.719,2.719,2.727,2.71,680667.0,601288
2016-04-20,2.719,2.702,2.727,2.65,2384006.0,601288
2016-04-21,2.693,2.676,2.702,2.676,775425.0,601288
2016-04-22,2.676,2.693,2.702,2.676,840423.0,601288
2016-04-25,2.693,2.693,2.702,2.667,807158.0,601288
2016-04-26,2.693,2.693,2.702,2.684,553558.0,601288
2016-04-27,2.702,2.684,2.702,2.684,407739.0,601288
2016-04-28,2.693,2.693,2.702,2.684,607284.0,601288
2016-04-29,2.684,2.684,2.693,2.676,708406.0,601288
2016-05-03,2.684,2.702,2.71,2.676,1081403.0,601288
2016-05-04,2.693,2.693,2.702,2.684,708878.0,601288
2016-05-05,2.693,2.693,2.693,2.676,679529.0,601288
2016-05-06,2.693,2.667,2.693,2.667,1144285.0,601288
2016-05-09,2.667,2.641,2.667,2.633,972347.0,601288
2016-05-10,2.633,2.641,2.65,2.624,850977.0,601288
2016-05-11,2.641,2.641,2.65,2.624,946720.0,601288
2016-05-12,2.633,2.624,2.641,2.616,839045.0,601288
2016-05-13,2.624,2.624,2.641,2.616,699742.0,601288
2016-05-16,2.624,2.633,2.633,2.616,471212.0,601288
2016-05-17,2.633,2.633,2.633,2.624,579095.0,601288
2016-05-18,2.624,2.633,2.641,2.607,1374487.0,601288
2016-05-19,2.633,2.641,2.65,2.624,906080.0,601288
2016-05-20,2.641,2.65,2.65,2.633,768284.0,601288
2016-05-23,2.65,2.659,2.667,2.641,844634.0,601288
2016-05-24,2.667,2.659,2.667,2.65,550334.0,601288
2016-05-25,2.667,2.667,2.676,2.659,444186.0,601288
2016-05-26,2.667,2.667,2.676,2.659,704419.0,601288
2016-05-27,2.667,2.667,2.676,2.659,665333.0,601288
2016-05-30,2.676,2.693,2.693,2.659,780858.0,601288
2016-05-31,2.684,2.745,2.753,2.684,1533157.0,601288
2016-06-01,2.745,2.719,2.745,2.719,1104516.0,601288
2016-06-02,2.719,2.719,2.727,2.719,634001.0,601288
2016-06-03,2.727,2.745,2.745,2.71,835986.0,601288
2016-06-06,2.745,2.736,2.745,2.727,672879.0,601288
2016-06-07,2.745,2.727,2.745,2.727,499123.0,601288
2016-06-08,2.736,2.736,2.736,2.719,617744.0,601288
2016-06-13,2.719,2.71,2.736,2.702,954339.0,601288
2016-06-14,2.702,2.719,2.736,2.702,887281.0,601288
2016-06-15,2.71,2.719,2.736,2.702,758424.0,601288
2016-06-16,2.719,2.719,2.727,2.71,595619.0,601288
2016-06-17,2.719,2.727,2.736,2.71,679231.0,601288
2016-06-20,2.736,2.736,2.736,2.719,405585.0,601288
2016-06-21,2.727,2.727,2.736,2.719,553782.0,601288
2016-06-22,2.727,2.727,2.736,2.719,715364.0,601288
2016-06-23,2.736,2.736,2.745,2.727,568924.0,601288
2016-06-24,2.736,2.727,2.745,2.71,826459.0,601288
2016-06-27,2.719,2.727,2.727,2.71,569437.0,601288
2016-06-28,2.719,2.727,2.727,2.71,498431.0,601288
2016-06-29,2.727,2.736,2.745,2.719,688684.0,601288
2016-06-30,2.745,2.753,2.762,2.736,1080193.0,601288
2016-07-01,2.762,2.77,2.779,2.753,808962.0,601288
2016-07-04,2.77,2.813,2.813,2.762,1096848.0,601288
2016-07-05,2.813,2.813,2.822,2.796,895469.0,601288
2016-07-06,2.813,2.822,2.831,2.796,1537895.0,601288
2016-07-07,2.831,2.813,2.831,2.804,1593078.0,601288
2016-07-08,2.804,2.786,2.813,2.786,865606.0,601288
2016-07-11,2.795,2.795,2.813,2.786,760332.0,601288
2016-07-12,2.795,2.84,2.849,2.795,1478779.0,601288
2016-07-13,2.831,2.858,2.867,2.822,1772607.0,601288
2016-07-14,2.849,2.831,2.849,2.822,1040131.0,601288
2016-07-15,2.831,2.831,2.84,2.822,889914.0,601288
2016-07-18,2.822,2.831,2.849,2.822,1220830.0,601288
2016-07-19,2.831,2.813,2.84,2.813,955791.0,601288
2016-07-20,2.813,2.804,2.822,2.795,674667.0,601288
2016-07-21,2.804,2.813,2.822,2.795,656740.0,601288
2016-07-22,2.813,2.804,2.813,2.795,596559.0,601288
2016-07-25,2.795,2.813,2.813,2.795,726086.0,601288
2016-07-26,2.804,2.831,2.831,2.804,725613.0,601288
2016-07-27,2.831,2.831,2.831,2.795,1611620.0,601288
2016-07-28,2.822,2.813,2.822,2.813,628277.0,601288
2016-07-29,2.822,2.822,2.822,2.813,482038.0,601288
2016-08-01,2.813,2.831,2.831,2.813,1115964.0,601288
2016-08-02,2.822,2.831,2.831,2.822,615009.0,601288
2016-08-03,2.822,2.822,2.831,2.822,455423.0,601288
2016-08-04,2.831,2.831,2.831,2.813,920005.0,601288
2016-08-05,2.822,2.831,2.831,2.813,625730.0,601288
2016-08-08,2.822,2.831,2.831,2.813,749354.0,601288
2016-08-09,2.831,2.84,2.849,2.822,1342069.0,601288
2016-08-10,2.84,2.849,2.849,2.831,719292.0,601288
2016-08-11,2.849,2.867,2.895,2.84,2042573.0,601288
2016-08-12,2.867,2.913,2.913,2.858,2228816.0,601288
2016-08-15,2.922,2.949,2.985,2.913,2689056.0,601288
2016-08-16,2.958,2.904,2.958,2.885,3199686.0,601288
2016-08-17,2.904,2.885,2.904,2.876,951220.0,601288
2016-08-18,2.885,2.885,2.895,2.876,914536.0,601288
2016-08-19,2.885,2.885,2.895,2.876,607766.0,601288
2016-08-22,2.885,2.904,2.913,2.876,1518314.0,601288
2016-08-23,2.904,2.913,2.931,2.895,1273775.0,601288
2016-08-24,2.913,2.913,2.922,2.904,850730.0,601288
2016-08-25,2.904,2.922,2.922,2.895,901566.0,601288
2016-08-26,2.913,2.904,2.922,2.904,556907.0,601288
2016-08-29,2.904,2.885,2.913,2.876,956119.0,601288
2016-08-30,2.885,2.913,2.913,2.876,1061560.0,601288
2016-08-31,2.913,2.913,2.913,2.895,616479.0,601288
2016-09-01,2.904,2.885,2.913,2.885,1155876.0,601288
2016-09-02,2.885,2.895,2.904,2.885,1229367.0,601288
2016-09-05,2.895,2.895,2.913,2.885,1017592.0,601288
2016-09-06,2.904,2.904,2.922,2.895,1122876.0,601288
2016-09-07,2.904,2.904,2.913,2.895,957026.0,601288
2016-09-08,2.904,2.904,2.913,2.895,818243.0,601288
2016-09-09,2.895,2.895,2.904,2.885,685683.0,601288
2016-09-12,2.885,2.849,2.885,2.84,1607206.0,601288
2016-09-13,2.858,2.858,2.867,2.84,856343.0,601288
2016-09-14,2.849,2.822,2.858,2.813,935117.0,601288
2016-09-19,2.822,2.831,2.84,2.822,691437.0,601288
2016-09-20,2.831,2.831,2.84,2.822,711210.0,601288
2016-09-21,2.831,2.84,2.849,2.831,752931.0,601288
2016-09-22,2.849,2.849,2.858,2.84,628998.0,601288
2016-09-23,2.849,2.858,2.858,2.849,405699.0,601288
2016-09-26,2.849,2.831,2.858,2.822,847751.0,601288
2016-09-27,2.831,2.858,2.858,2.822,863415.0,601288
2016-09-28,2.849,2.84,2.858,2.84,475698.0,601288
2016-09-29,2.84,2.849,2.849,2.84,450600.0,601288
2016-09-30,2.849,2.84,2.849,2.84,339622.0,601288
2016-10-10,2.849,2.858,2.858,2.84,1147618.0,601288
2016-10-11,2.858,2.849,2.858,2.849,653991.0,601288
2016-10-12,2.849,2.849,2.858,2.849,594528.0,601288
2016-10-13,2.849,2.849,2.858,2.84,643814.0,601288
2016-10-14,2.849,2.849,2.849,2.84,394496.0,601288
2016-10-17,2.849,2.84,2.849,2.831,643333.0,601288
2016-10-18,2.84,2.849,2.858,2.831,963810.0,601288
2016-10-19,2.849,2.849,2.858,2.849,514613.0,601288
2016-10-20,2.858,2.849,2.858,2.849,359788.0,601288
2016-10-21,2.849,2.849,2.858,2.84,616940.0,601288
2016-10-24,2.849,2.876,2.895,2.849,1580858.0,601288
2016-10-25,2.876,2.885,2.895,2.867,1226882.0,601288
2016-10-26,2.885,2.867,2.895,2.867,583868.0,601288
2016-10-27,2.867,2.858,2.876,2.849,600765.0,601288
2016-10-28,2.858,2.876,2.876,2.858,753428.0,601288
2016-10-31,2.867,2.867,2.876,2.849,587930.0,601288
2016-11-01,2.867,2.876,2.876,2.858,589707.0,601288
2016-11-02,2.867,2.867,2.876,2.858,562213.0,601288
2016-11-03,2.858,2.858,2.867,2.849,613703.0,601288
2016-11-04,2.858,2.858,2.867,2.849,785850.0,601288
2016-11-07,2.858,2.867,2.867,2.849,845757.0,601288
2016-11-08,2.867,2.885,2.895,2.858,1627493.0,601288
2016-11-09,2.885,2.858,2.885,2.849,1597853.0,601288
2016-11-10,2.867,2.876,2.876,2.858,664842.0,601288
2016-11-11,2.867,2.876,2.876,2.858,1187553.0,601288
2016-11-14,2.867,2.876,2.885,2.858,1128986.0,601288
2016-11-15,2.876,2.867,2.885,2.858,1216915.0,601288
2016-11-16,2.867,2.867,2.876,2.867,701280.0,601288
2016-11-17,2.867,2.867,2.876,2.858,611585.0,601288
2016-11-18,2.867,2.876,2.876,2.858,611436.0,601288
2016-11-21,2.867,2.885,2.885,2.858,1654741.0,601288
2016-11-22,2.885,2.895,2.904,2.876,2051529.0,601288
2016-11-23,2.895,2.913,2.922,2.885,3825951.0,601288
2016-11-24,2.904,2.895,2.913,2.885,1304237.0,601288
2016-11-25,2.895,2.922,2.922,2.895,2176574.0,601288
2016-11-28,2.922,2.922,2.958,2.904,5763080.0,601288
2016-11-29,2.913,2.931,2.94,2.904,2359992.0,601288
2016-11-30,2.931,2.913,2.931,2.904,1921966.0,601288
2016-12-01,2.913,2.922,2.931,2.904,1883863.0,601288
2016-12-02,2.922,2.922,2.931,2.895,3284665.0,601288
2016-12-05,2.913,2.94,2.949,2.904,2691412.0,601288
2016-12-06,2.94,2.949,2.949,2.931,1903806.0,601288
2016-12-07,2.94,2.94,2.949,2.931,1146155.0,601288
2016-12-08,2.94,2.94,2.949,2.922,1593783.0,601288
2016-12-09,2.931,2.967,2.985,2.931,4067371.0,601288
2016-12-12,2.958,2.958,3.003,2.913,5298455.0,601288
2016-12-13,2.94,2.913,2.949,2.895,3174172.0,601288
2016-12-14,2.913,2.913,2.931,2.904,2622731.0,601288
2016-12-15,2.904,2.876,2.913,2.858,2797455.0,601288
2016-12-16,2.858,2.858,2.876,2.849,2224005.0,601288
2016-12-19,2.858,2.849,2.867,2.84,1318275.0,601288
2016-12-20,2.849,2.831,2.858,2.813,1864919.0,601288
2016-12-21,2.831,2.84,2.849,2.831,1537417.0,601288
2016-12-22,2.84,2.84,2.84,2.822,775497.0,601288
2016-12-23,2.831,2.831,2.84,2.822,928722.0,601288
2016-12-26,2.822,2.84,2.84,2.804,1501796.0,601288
2016-12-27,2.831,2.822,2.84,2.822,694130.0,601288
2016-12-28,2.822,2.813,2.831,2.804,1294946.0,601288
2016-12-29,2.804,2.804,2.813,2.804,1659229.0,601288
2016-12-30,2.813,2.813,2.822,2.804,2089576.0,601288
2017-01-03,2.813,2.831,2.84,2.804,1967451.0,601288
2017-01-04,2.831,2.831,2.849,2.822,1706902.0,601288
2017-01-05,2.84,2.84,2.849,2.831,1094379.0,601288
2017-01-06,2.84,2.84,2.84,2.831,1022967.0,601288
2017-01-09,2.84,2.84,2.84,2.831,1195327.0,601288
2017-01-10,2.831,2.84,2.84,2.831,1116094.0,601288
2017-01-11,2.831,2.831,2.84,2.822,1337041.0,601288
2017-01-12,2.831,2.831,2.831,2.822,700754.0,601288
2017-01-13,2.822,2.831,2.84,2.822,1915918.0,601288
2017-01-16,2.831,2.867,2.895,2.822,5915837.0,601288
2017-01-17,2.858,2.858,2.858,2.849,1095138.0,601288
2017-01-18,2.858,2.858,2.867,2.849,1298143.0,601288
2017-01-19,2.858,2.867,2.876,2.858,1671129.0,601288
2017-01-20,2.858,2.867,2.876,2.858,1042379.0,601288
2017-01-23,2.867,2.876,2.876,2.867,1193719.0,601288
2017-01-24,2.867,2.885,2.895,2.867,1445298.0,601288
2017-01-25,2.885,2.895,2.895,2.885,847750.0,601288
2017-01-26,2.895,2.913,2.913,2.895,989478.0,601288
2017-02-03,2.913,2.885,2.913,2.885,886525.0,601288
2017-02-06,2.895,2.885,2.895,2.876,1063060.0,601288
2017-02-07,2.885,2.876,2.895,2.876,919809.0,601288
2017-02-08,2.876,2.885,2.885,2.867,1165061.0,601288
2017-02-09,2.876,2.885,2.895,2.876,1131999.0,601288
2017-02-10,2.895,2.904,2.904,2.885,1492707.0,601288
2017-02-13,2.904,2.922,2.931,2.895,1761288.0,601288
2017-02-14,2.922,2.922,2.931,2.913,866731.0,601288
2017-02-15,2.922,2.985,2.994,2.913,4971439.0,601288
2017-02-16,2.985,2.985,2.994,2.967,2438042.0,601288
2017-02-17,2.985,2.958,2.985,2.949,2148699.0,601288
2017-02-20,2.949,2.958,3.003,2.94,9122102.0,601288
2017-02-21,2.967,2.967,2.985,2.958,3500567.0,601288
2017-02-22,2.958,2.967,2.967,2.949,2213983.0,601288
2017-02-23,2.967,2.976,2.985,2.958,2024387.0,601288
2017-02-24,2.967,2.967,2.976,2.958,1251033.0,601288
2017-02-27,2.958,2.949,2.967,2.94,1582221.0,601288
2017-02-28,2.94,2.949,2.958,2.94,1447999.0,601288
2017-03-01,2.949,2.958,2.967,2.949,1749622.0,601288
2017-03-02,2.958,2.958,2.967,2.949,1133703.0,601288
2017-03-03,2.94,2.94,2.949,2.931,1169404.0,601288
2017-03-06,2.94,2.94,2.949,2.931,1350166.0,601288
2017-03-07,2.94,2.94,2.949,2.931,1130735.0,601288
2017-03-08,2.931,2.949,2.949,2.931,1169284.0,601288
2017-03-09,2.94,2.931,2.949,2.931,1711834.0,601288
2017-03-10,2.931,2.94,2.94,2.922,1302138.0,601288
2017-03-13,2.931,2.958,2.958,2.922,1502928.0,601288
2017-03-14,2.949,2.958,2.967,2.949,1219869.0,601288
2017-03-15,2.958,2.958,2.958,2.94,1187791.0,601288
2017-03-16,2.958,2.976,2.985,2.949,2571937.0,601288
2017-03-17,2.967,2.958,2.976,2.94,1783060.0,601288
2017-03-20,2.958,2.958,2.958,2.94,1505390.0,601288
2017-03-21,2.958,2.949,2.958,2.949,1530490.0,601288
2017-03-22,2.94,2.94,2.949,2.922,1805040.0,601288
2017-03-23,2.931,2.94,2.949,2.931,1674563.0,601288
2017-03-24,2.94,2.949,2.949,2.931,1494266.0,601288
2017-03-27,2.94,2.976,2.985,2.94,3003512.0,601288
2017-03-28,2.976,2.976,2.985,2.967,1131155.0,601288
2017-03-29,2.976,2.985,2.994,2.967,2848784.0,601288
2017-03-30,2.985,2.985,2.994,2.958,2698495.0,601288
2017-03-31,2.976,3.031,3.049,2.967,4181305.0,601288
2017-04-05,3.022,3.04,3.049,3.012,2521206.0,601288
2017-04-06,3.04,3.031,3.04,3.012,1876541.0,601288
2017-04-07,3.031,3.049,3.058,3.012,2675818.0,601288
2017-04-10,3.049,3.031,3.049,3.031,1774057.0,601288
2017-04-11,3.022,3.031,3.031,3.003,1455698.0,601288
2017-04-12,3.022,3.012,3.022,2.994,2214044.0,601288
2017-04-13,3.012,3.012,3.022,3.003,1572607.0,601288
2017-04-14,3.012,3.003,3.012,2.976,1887071.0,601288
2017-04-17,2.985,2.994,3.003,2.967,2266744.0,601288
2017-04-18,2.985,2.967,2.994,2.967,1289584.0,601288
2017-04-19,2.958,2.949,2.967,2.931,2742287.0,601288
2017-04-20,2.949,2.958,2.967,2.94,1448019.0,601288
2017-04-21,2.958,2.985,2.994,2.949,3277923.0,601288
2017-04-24,2.976,3.012,3.012,2.976,2575190.0,601288
2017-04-25,3.003,3.022,3.022,2.994,1501615.0,601288
2017-04-26,3.012,3.04,3.049,3.003,2797945.0,601288
2017-04-27,3.031,3.067,3.076,3.031,3056399.0,601288
2017-04-28,3.058,3.067,3.067,3.04,1639821.0,601288
2017-05-02,3.058,3.022,3.058,3.022,1468888.0,601288
2017-05-03,3.022,3.003,3.022,2.994,1028426.0,601288
2017-05-04,3.003,3.012,3.012,2.994,856428.0,601288
2017-05-05,3.003,3.022,3.022,2.985,1687091.0,601288
2017-05-08,3.012,3.058,3.058,3.003,2671585.0,601288
2017-05-09,3.049,3.049,3.058,3.04,1110722.0,601288
2017-05-10,3.04,3.067,3.076,3.04,1740728.0,601288
2017-05-11,3.058,3.094,3.112,3.058,2135152.0,601288
2017-05-12,3.085,3.139,3.149,3.076,2864838.0,601288
2017-05-15,3.139,3.121,3.167,3.112,1506005.0,601288
2017-05-16,3.121,3.094,3.121,3.076,1999430.0,601288
2017-05-17,3.085,3.094,3.094,3.076,1877483.0,601288
2017-05-18,3.076,3.103,3.112,3.076,1367624.0,601288
2017-05-19,3.103,3.112,3.121,3.094,1017881.0,601288
2017-05-22,3.112,3.13,3.139,3.103,1280555.0,601288
2017-05-23,3.13,3.176,3.185,3.13,2391768.0,601288
2017-05-24,3.167,3.176,3.185,3.149,1611395.0,601288
2017-05-25,3.167,3.158,3.257,3.139,5486726.0,601288
2017-05-26,3.167,3.185,3.194,3.158,2225964.0,601288
2017-05-31,3.176,3.212,3.239,3.176,2494346.0,601288
2017-06-01,3.221,3.248,3.248,3.212,1938491.0,601288
2017-06-02,3.248,3.239,3.276,3.221,1633382.0,601288
2017-06-05,3.23,3.139,3.239,3.112,3698737.0,601288
2017-06-06,3.13,3.149,3.158,3.121,1470430.0,601288
2017-06-07,3.149,3.185,3.194,3.139,2248119.0,601288
2017-06-08,3.176,3.185,3.194,3.149,1504939.0,601288
2017-06-09,3.185,3.176,3.212,3.167,2663143.0,601288
2017-06-12,3.176,3.158,3.185,3.149,1907044.0,601288
2017-06-13,3.158,3.167,3.176,3.139,1357015.0,601288
2017-06-14,3.167,3.158,3.176,3.139,1159989.0,601288
2017-06-15,3.149,3.121,3.158,3.112,1712849.0,601288
2017-06-16,3.121,3.13,3.139,3.112,1145312.0,601288
2017-06-19,3.13,3.112,3.139,3.103,2171127.0,601288
2017-06-20,3.121,3.149,3.149,3.112,1527058.0,601288
2017-06-21,3.149,3.149,3.167,3.139,1164291.0,601288
2017-06-22,3.149,3.176,3.203,3.149,3556516.0,601288
2017-06-23,3.167,3.185,3.194,3.149,2379700.0,601288
2017-06-26,3.185,3.176,3.23,3.167,3359070.0,601288
2017-06-27,3.176,3.167,3.185,3.139,2746461.0,601288
2017-06-28,3.158,3.149,3.185,3.149,1915373.0,601288
2017-06-29,3.158,3.176,3.185,3.149,1219920.0,601288
2017-06-30,3.167,3.194,3.194,3.167,1458829.0,601288
2017-07-03,3.185,3.194,3.203,3.176,1531216.0,601288
2017-07-04,3.194,3.194,3.203,3.176,2092521.0,601288
2017-07-05,3.194,3.194,3.203,3.176,1623873.0,601288
2017-07-06,3.194,3.203,3.212,3.185,1758883.0,601288
2017-07-07,3.194,3.212,3.212,3.194,1197315.0,601288
2017-07-10,3.212,3.203,3.212,3.194,1346110.0,601288
2017-07-11,3.203,3.248,3.248,3.194,2788896.0,601288
2017-07-12,3.239,3.257,3.285,3.23,3596889.0,601288
2017-07-13,3.277,3.305,3.324,3.267,3122948.0,601288
2017-07-14,3.305,3.324,3.343,3.296,2097201.0,601288
2017-07-17,3.334,3.429,3.458,3.324,5294292.0,601288
2017-07-18,3.42,3.4,3.439,3.362,3193217.0,601288
2017-07-19,3.391,3.391,3.429,3.391,3004781.0,601288
2017-07-20,3.41,3.42,3.42,3.381,1848577.0,601288
2017-07-21,3.41,3.429,3.448,3.4,1940296.0,601288
2017-07-24,3.429,3.439,3.486,3.42,2357677.0,601288
2017-07-25,3.448,3.515,3.543,3.448,3441090.0,601288
2017-07-26,3.515,3.562,3.62,3.505,3094875.0,601288
2017-07-27,3.562,3.543,3.572,3.505,1978380.0,601288
2017-07-28,3.524,3.543,3.562,3.496,1460752.0,601288
2017-07-31,3.543,3.534,3.572,3.524,1592437.0,601288
2017-08-01,3.534,3.562,3.562,3.524,1613288.0,601288
2017-08-02,3.562,3.61,3.629,3.553,2697351.0,601288
2017-08-03,3.61,3.581,3.658,3.562,2167602.0,601288
2017-08-04,3.581,3.581,3.6,3.562,1414574.0,601288
2017-08-07,3.572,3.553,3.581,3.515,2077498.0,601288
2017-08-08,3.553,3.543,3.562,3.505,2079546.0,601288
2017-08-09,3.534,3.477,3.543,3.467,2106677.0,601288
2017-08-10,3.467,3.467,3.486,3.429,1937453.0,601288
2017-08-11,3.448,3.477,3.486,3.4,3203619.0,601288
2017-08-14,3.448,3.439,3.458,3.429,1915946.0,601288
2017-08-15,3.429,3.477,3.543,3.429,3588194.0,601288
2017-08-16,3.477,3.458,3.496,3.448,1843525.0,601288
2017-08-17,3.458,3.477,3.477,3.448,1061430.0,601288
2017-08-18,3.458,3.467,3.486,3.448,1077583.0,601288
2017-08-21,3.467,3.477,3.486,3.439,1393321.0,601288
2017-08-22,3.486,3.515,3.524,3.467,1246432.0,601288
2017-08-23,3.515,3.572,3.591,3.505,1729809.0,601288
2017-08-24,3.572,3.61,3.629,3.562,2031899.0,601288
2017-08-25,3.6,3.724,3.743,3.6,3915572.0,601288
2017-08-28,3.724,3.677,3.772,3.648,3368391.0,601288
2017-08-29,3.677,3.715,3.724,3.648,1591943.0,601288
2017-08-30,3.715,3.667,3.743,3.639,2057647.0,601288
2017-08-31,3.658,3.591,3.686,3.562,4933725.0,601288
2017-09-01,3.591,3.524,3.629,3.505,4710519.0,601288
2017-09-04,3.515,3.572,3.591,3.505,2414361.0,601288
2017-09-05,3.581,3.667,3.677,3.572,2995179.0,601288
2017-09-06,3.648,3.667,3.696,3.629,1572803.0,601288
2017-09-07,3.658,3.648,3.667,3.62,1216728.0,601288
2017-09-08,3.639,3.62,3.658,3.61,1317261.0,601288
2017-09-11,3.639,3.639,3.686,3.61,2557973.0,601288
2017-09-12,3.648,3.658,3.667,3.62,1595378.0,601288
2017-09-13,3.658,3.639,3.667,3.639,1627260.0,601288
2017-09-14,3.648,3.61,3.667,3.572,1917879.0,601288
2017-09-15,3.591,3.581,3.61,3.543,1973829.0,601288
2017-09-18,3.581,3.524,3.6,3.505,2114885.0,601288
2017-09-19,3.543,3.543,3.562,3.486,3263389.0,601288
2017-09-20,3.534,3.534,3.581,3.524,1898056.0,601288
2017-09-21,3.543,3.591,3.6,3.524,1819815.0,601288
2017-09-22,3.581,3.61,3.629,3.581,1737749.0,601288
2017-09-25,3.6,3.667,3.686,3.581,2485807.0,601288
2017-09-26,3.648,3.667,3.696,3.648,1526696.0,601288
2017-09-27,3.658,3.639,3.677,3.62,1232950.0,601288
2017-09-28,3.639,3.658,3.667,3.61,1375980.0,601288
2017-09-29,3.648,3.639,3.667,3.629,1188309.0,601288
2017-10-09,3.724,3.61,3.743,3.562,5703902.0,601288
2017-10-10,3.6,3.6,3.629,3.562,3131817.0,601288
2017-10-11,3.6,3.658,3.677,3.591,2600607.0,601288
2017-10-12,3.648,3.62,3.677,3.6,2879075.0,601288
2017-10-13,3.62,3.581,3.629,3.581,2412867.0,601288
2017-10-16,3.591,3.62,3.629,3.581,2056550.0,601288
2017-10-17,3.62,3.581,3.629,3.581,2014053.0,601288
2017-10-18,3.6,3.639,3.648,3.581,2831809.0,601288
2017-10-19,3.629,3.667,3.667,3.62,2134620.0,601288
2017-10-20,3.648,3.648,3.667,3.629,1672086.0,601288
2017-10-23,3.639,3.6,3.658,3.6,1830686.0,601288
2017-10-24,3.61,3.62,3.629,3.6,1516744.0,601288
